SoC_CH;OCP_NE_CH;OCP_PE_CH;SoC_DCH;OCP_NE_DCH;OCP_PE_DCH;Q_Ch;Q_Dch
0.503251626;0.117222747;3.916276401;0.503251626;0.136003712;3.917258354;3.948866859;3.817896427
0.503751876;0.117204158;3.916712902;0.503751876;0.135971674;3.917678816;3.952792174;3.821691553
0.504252126;0.11718416;3.917148213;0.504252126;0.135942309;3.918101511;3.956717489;3.825486679
0.504752376;0.117160176;3.917579087;0.504752376;0.135912781;3.918523958;3.960642804;3.829281804
0.505252626;0.117138189;3.918012808;0.505252626;0.135881504;3.918944472;3.964568119;3.83307693
0.505752876;0.117112983;3.918442134;0.505752876;0.135852633;3.919366177;3.968493434;3.836872056
0.506253127;0.11709559;3.918878935;0.506253127;0.135821581;3.919785825;3.972418749;3.840667181
0.506753377;0.117071608;3.919304273;0.506753377;0.135788923;3.920203322;3.976344064;3.844462307
0.507253627;0.117049207;3.91973561;0.507253627;0.135762323;3.920624325;3.980269379;3.848257433
0.507753877;0.117025281;3.920163493;0.507753877;0.135732815;3.92104442;3.984194694;3.852052558
0.508254127;0.117006033;3.920597138;0.508254127;0.135705209;3.92146526;3.988120009;3.855847684
0.508754377;0.11698535;3.92102892;0.508754377;0.135677401;3.921884961;3.992045324;3.85964281
0.509254627;0.116961774;3.921455142;0.509254627;0.135652632;3.922308863;3.995970639;3.863437935
0.509754877;0.116937202;3.921883252;0.509754877;0.135624923;3.922729291;3.999895954;3.867233061
0.510255128;0.116916633;3.92231284;0.510255128;0.135600653;3.923151282;4.003821269;3.871028187
0.510755378;0.116890799;3.922739168;0.510755378;0.135576472;3.923572864;4.007746584;3.874823312
0.511255628;0.116871172;3.923169877;0.511255628;0.135546709;3.923988477;4.011671899;3.878618438
0.511755878;0.116849;3.923597325;0.511755878;0.135522197;3.924408902;4.015597214;3.882413564
0.512256128;0.116826076;3.924024472;0.512256128;0.135497188;3.924827664;4.019522529;3.886208689
0.512756378;0.116801608;3.924450267;0.512756378;0.135469513;3.925245303;4.023447844;3.890003815
0.513256628;0.116779667;3.924878972;0.513256628;0.135448287;3.925666597;4.027373159;3.893798941
0.513756878;0.11675418;3.925303695;0.513756878;0.135426456;3.926087715;4.031298474;3.897594066
0.514257129;0.116731866;3.925729315;0.514257129;0.135402043;3.926505455;4.035223789;3.901389192
0.514757379;0.116705605;3.926151107;0.514757379;0.135381867;3.926929511;4.039149104;3.905184318
0.515257629;0.116684136;3.926577891;0.515257629;0.135358597;3.92734728;4.043074419;3.908979443
0.515757879;0.116658969;3.927000679;0.515757879;0.135336021;3.927764015;4.046999734;3.912774569
0.516258129;0.116636309;3.927424469;0.516258129;0.135310132;3.92818115;4.050925049;3.916569695
0.516758379;0.116613572;3.927849572;0.516758379;0.135290772;3.928603686;4.054850364;3.92036482
0.517258629;0.116586033;3.928269977;0.517258629;0.135266648;3.929019239;4.058775679;3.924159946
0.517758879;0.116555733;3.928689033;0.517758879;0.135245433;3.929438023;4.062700994;3.927955072
0.51825913;0.116535715;3.929115276;0.51825913;0.13522473;3.929856547;4.066626309;3.931750198
0.51875938;0.116512522;3.929539116;0.51875938;0.135203168;3.930274843;4.070551623;3.935545323
0.51925963;0.116486674;3.929958572;0.51925963;0.135181643;3.930690416;4.074476938;3.939340449
0.51975988;0.116464786;3.930383478;0.51975988;0.135165612;3.931113648;4.078402253;3.943135575
0.52026013;0.116437347;3.930804227;0.52026013;0.135142748;3.93152871;4.082327568;3.9469307
0.52076038;0.116415465;3.931225695;0.52076038;0.13512251;3.931947492;4.086252883;3.950725826
0.52126063;0.116388295;3.931643306;0.52126063;0.135103644;3.932363203;4.090178198;3.954520952
0.52176088;0.116365788;3.932066157;0.52176088;0.135082454;3.932780023;4.094103513;3.958316077
0.522261131;0.116338449;3.932483971;0.522261131;0.135061637;3.933195392;4.098028828;3.962111203
0.522761381;0.1163145;3.932906648;0.522761381;0.135043277;3.933611449;4.101954143;3.965906329
0.523261631;0.116291254;3.933327683;0.523261631;0.135026614;3.934029966;4.105879458;3.969701454
0.523761881;0.11626551;3.933746832;0.523761881;0.135005287;3.934443314;4.109804773;3.97349658
0.524262131;0.11623643;3.934162305;0.524262131;0.13498942;3.934860376;4.113730088;3.977291706
0.524762381;0.116213471;3.934582974;0.524762381;0.134971384;3.935275435;4.117655403;3.981086831
0.525262631;0.116182936;3.934998278;0.525262631;0.134950551;3.935688442;4.121580718;3.984881957
0.525762881;0.116158067;3.935416035;0.525762881;0.134933165;3.936104606;4.125506033;3.988677083
0.526263132;0.116131703;3.935832569;0.526263132;0.134914864;3.936517611;4.129431348;3.992472208
0.526763382;0.116104577;3.936247508;0.526763382;0.134895745;3.936928585;4.133356663;3.996267334
0.527263632;0.116080028;3.936667139;0.527263632;0.134878468;3.937342561;4.137281978;4.00006246
0.527763882;0.116053714;3.937084597;0.527763882;0.134861593;3.937756724;4.141207293;4.003857585
0.528264132;0.116025133;3.937497546;0.528264132;0.134844086;3.938167975;4.145132608;4.007652711
0.528764382;0.115979615;3.937894876;0.528764382;0.13482947;3.938582235;4.149057923;4.011447837
0.529264632;0.115973574;3.938330701;0.529264632;0.134812331;3.938993528;4.152983238;4.015242962
0.529764882;0.115946677;3.938745435;0.529764882;0.1347966;3.939407139;4.156908553;4.019038088
0.530265133;0.115920268;3.939160373;0.530265133;0.134781451;3.939819738;4.160833868;4.022833214
0.530765383;0.115891448;3.939570174;0.530765383;0.134764761;3.940231018;4.164759183;4.026628339
0.531265633;0.115865106;3.939986309;0.531265633;0.13474761;3.940638822;4.168684498;4.030423465
0.531765883;0.115836935;3.940399297;0.531765883;0.134730858;3.941047535;4.172609813;4.034218591
0.532266133;0.115809061;3.940811573;0.532266133;0.134715593;3.941458138;4.176535128;4.038013716
0.532766383;0.115780828;3.94122234;0.532766383;0.134698832;3.941864182;4.180460443;4.041808842
0.533266633;0.115749892;3.941632645;0.533266633;0.134683837;3.942273371;4.184385758;4.045603968
0.533766883;0.115720437;3.942043674;0.533766883;0.134668241;3.942680138;4.188311073;4.049399093
0.534267134;0.115693193;3.942454554;0.534267134;0.134652278;3.943085913;4.192236388;4.053194219
0.534767384;0.115665146;3.942867988;0.534767384;0.134639965;3.943492922;4.196161703;4.056989345
0.535267634;0.115637821;3.943279071;0.535267634;0.134623841;3.943899577;4.200087017;4.06078447
0.535767884;0.11560785;3.943688963;0.535767884;0.134609166;3.944304909;4.204012332;4.064579596
0.536268134;0.115576656;3.94409543;0.536268134;0.134596826;3.944708767;4.207937647;4.068374722
0.536768384;0.11554566;3.944503291;0.536768384;0.134583406;3.94511298;4.211862962;4.072169847
0.537268634;0.115517171;3.944914647;0.537268634;0.1345711;3.94552013;4.215788277;4.075964973
0.537768884;0.115486229;3.945322048;0.537768884;0.134555351;3.945920213;4.219713592;4.079760099
0.538269135;0.115459178;3.945733337;0.538269135;0.134539778;3.946320988;4.223638907;4.083555224
0.538769385;0.115426888;3.946135705;0.538769385;0.134526825;3.946724045;4.227564222;4.08735035
0.539269635;0.115395527;3.946543482;0.539269635;0.13451099;3.947125411;4.231489537;4.091145476
0.539769885;0.115369741;3.946952828;0.539769885;0.134495797;3.947525428;4.235414852;4.094940601
0.540270135;0.115338796;3.947357569;0.540270135;0.134480748;3.94792385;4.239340167;4.098735727
0.540770385;0.115306874;3.947762831;0.540770385;0.134468395;3.948324888;4.243265482;4.102530853
0.541270635;0.11527566;3.948167697;0.541270635;0.134453689;3.948721374;4.247190797;4.106325978
0.541770885;0.115244089;3.948569986;0.541770885;0.134440184;3.949121546;4.251116112;4.110121104
0.542271136;0.115207738;3.94896902;0.542271136;0.134426303;3.949518125;4.255041427;4.11391623
0.542771386;0.115177078;3.949374418;0.542771386;0.134409914;3.949912282;4.258966742;4.117711355
0.543271636;0.115147123;3.94977862;0.543271636;0.134398618;3.950307023;4.262892057;4.121506481
0.543771886;0.115112922;3.950178776;0.543771886;0.134385046;3.950704126;4.266817372;4.125301607
0.544272136;0.115077576;3.950576056;0.544272136;0.134372082;3.951096549;4.270742687;4.129096733
0.544772386;0.115044814;3.950976263;0.544772386;0.13435754;3.951487949;4.274668002;4.132891858
0.545272636;0.115013013;3.951375366;0.545272636;0.134343228;3.951877464;4.278593317;4.136686984
0.545772886;0.114978222;3.951775501;0.545772886;0.134331106;3.952268985;4.282518632;4.14048211
0.546273137;0.114946081;3.952178692;0.546273137;0.134317304;3.952659407;4.286443947;4.144277235
0.546773387;0.114911795;3.952575688;0.546773387;0.134303574;3.953048677;4.290369262;4.148072361
0.547273637;0.114874946;3.952970918;0.547273637;0.134290082;3.953436297;4.294294577;4.151867487
0.547773887;0.114844707;3.953370246;0.547773887;0.134276931;3.953821244;4.298219892;4.155662612
0.548274137;0.114810505;3.953766825;0.548274137;0.134262825;3.954206685;4.302145207;4.159457738
0.548774387;0.114774876;3.954160779;0.548774387;0.13425132;3.954592499;4.306070522;4.163252864
0.549274637;0.114739156;3.954553027;0.549274637;0.134237601;3.954978584;4.309995837;4.167047989
0.549774887;0.114706954;3.954949876;0.549774887;0.134226025;3.955362909;4.313921152;4.170843115
0.550275138;0.114674983;3.955347317;0.550275138;0.134213142;3.95574621;4.317846467;4.174638241
0.550775388;0.114635391;3.955736188;0.550775388;0.134198719;3.956126414;4.321771782;4.178433366
0.551275638;0.114602702;3.956131763;0.551275638;0.134184171;3.956505441;4.325697097;4.182228492
0.551775888;0.114562616;3.956521109;0.551775888;0.134171378;3.956885365;4.329622411;4.186023618
0.552276138;0.114525461;3.956910318;0.552276138;0.13415895;3.957265771;4.333547726;4.189818743
0.552776388;0.11448973;3.957301263;0.552776388;0.134148472;3.957644118;4.337473041;4.193613869
0.553276638;0.114455399;3.957692842;0.553276638;0.13413407;3.958017875;4.341398356;4.197408995
0.553776888;0.114418052;3.958080825;0.553776888;0.134121545;3.958392169;4.345323671;4.20120412
0.554277139;0.114382181;3.958470127;0.554277139;0.134108923;3.958768686;4.349248986;4.204999246
0.554777389;0.114347006;3.958857415;0.554777389;0.134095315;3.959141164;4.353174301;4.208794372
0.555277639;0.114303713;3.959240622;0.555277639;0.134087913;3.959517153;4.357099616;4.212589497
0.555777889;0.11426436;3.959625896;0.555777889;0.134075938;3.959888134;4.361024931;4.216384623
0.556278139;0.114226474;3.960013725;0.556278139;0.13406051;3.960255046;4.364950246;4.220179749
0.556778389;0.114186792;3.960397027;0.556778389;0.134048784;3.960625762;4.368875561;4.223974874
0.557278639;0.114148346;3.96077975;0.557278639;0.134037553;3.960994099;4.372800876;4.22777
0.557778889;0.114105388;3.961158029;0.557778889;0.134022985;3.961357366;4.376726191;4.231565126
0.55827914;0.114066476;3.961541985;0.55827914;0.13401177;3.961723814;4.380651506;4.235360251
0.55877939;0.114025008;3.961921957;0.55877939;0.134000854;3.962089396;4.384576821;4.239155377
0.55927964;0.113983619;3.96230212;0.55927964;0.133991096;3.962457117;4.388502136;4.242950503
0.55977989;0.113942934;3.962684194;0.55977989;0.133976257;3.962814135;4.392427451;4.246745628
0.56028014;0.113900262;3.963060385;0.56028014;0.1339664;3.963178971;4.396352766;4.250540754
0.56078039;0.113862518;3.96344327;0.56078039;0.133953276;3.963536384;4.400278081;4.25433588
0.56128064;0.113816637;3.963814906;0.56128064;0.133940787;3.963894442;4.404203396;4.258131005
0.56178089;0.113776644;3.964194598;0.56178089;0.13392852;3.964251231;4.408128711;4.261926131
0.562281141;0.113733548;3.964568177;0.562281141;0.133917062;3.964608152;4.412054026;4.265721257
0.562781391;0.113689855;3.964941306;0.562781391;0.133906942;3.964965778;4.415979341;4.269516382
0.563281641;0.113646247;3.965315741;0.563281641;0.133892248;3.965316756;4.419904656;4.273311508
0.563781891;0.113598243;3.965683994;0.563781891;0.133880513;3.965668402;4.423829971;4.277106634
0.564282141;0.113553817;3.966053738;0.564282141;0.13386992;3.966022651;4.427755286;4.280901759
0.564782391;0.113507986;3.966424992;0.564782391;0.133856258;3.966371904;4.431680601;4.284696885
0.565282641;0.113462937;3.966794762;0.565282641;0.133847028;3.966725053;4.435605916;4.288492011
0.565782891;0.113413115;3.96715962;0.565782891;0.133834955;3.967073253;4.439531231;4.292287136
0.566283142;0.113368188;3.96752933;0.566283142;0.133823525;3.96742032;4.443456546;4.296082262
0.566783392;0.11332341;3.967897165;0.566783392;0.133810403;3.96776572;4.447381861;4.299877388
0.567283642;0.113276524;3.968264874;0.567283642;0.133798297;3.968109285;4.451307176;4.303672513
0.567783892;0.113227913;3.968630194;0.567783892;0.133787845;3.968452567;4.455232491;4.307467639
0.568284142;0.113180194;3.968992232;0.568284142;0.133775619;3.968794444;4.459157805;4.311262765
0.568784392;0.113129057;3.969354896;0.568784392;0.133765485;3.969136841;4.46308312;4.315057891
0.569284642;0.113075558;3.969712478;0.569284642;0.13375297;3.969474075;4.467008435;4.318853016
0.569784892;0.113029078;3.970075765;0.569784892;0.133742249;3.969814291;4.47093375;4.322648142
0.570285143;0.112977703;3.970434785;0.570285143;0.133728981;3.970147879;4.474859065;4.326443268
0.570785393;0.112920804;3.970788167;0.570785393;0.133715834;3.970484006;4.47878438;4.330238393
0.571285643;0.112869182;3.971146006;0.571285643;0.133705197;3.970819817;4.482709695;4.334033519
0.571785893;0.11282074;3.971506613;0.571785893;0.133693188;3.971152984;4.48663501;4.337828645
0.572286143;0.112766144;3.97186363;0.572286143;0.133684002;3.971488759;4.490560325;4.34162377
0.572786393;0.112711474;3.972215534;0.572786393;0.133669663;3.971816907;4.49448564;4.345418896
0.573286643;0.112658892;3.972570836;0.573286643;0.133657845;3.972148326;4.498410955;4.349214022
0.573786893;0.112602059;3.972924682;0.573786893;0.13364653;3.972478295;4.50233627;4.353009147
0.574287144;0.112547327;3.973275024;0.574287144;0.133633534;3.972804095;4.506261585;4.356804273
0.574787394;0.112492896;3.973628347;0.574787394;0.133622009;3.973129643;4.5101869;4.360599399
0.575287644;0.1124373;3.973979273;0.575287644;0.133610411;3.973455168;4.514112215;4.364394524
0.575787894;0.112381751;3.974330641;0.575787894;0.133599635;3.973781874;4.51803753;4.36818965
0.576288144;0.112322305;3.974676656;0.576288144;0.133586955;3.974101729;4.521962845;4.371984776
0.576788394;0.112262777;3.975023658;0.576788394;0.133574929;3.974422861;4.52588816;4.375779901
0.577288644;0.112204067;3.975371143;0.577288644;0.133561104;3.974740414;4.529813475;4.379575027
0.577788894;0.112140863;3.975711244;0.577788894;0.133550997;3.97506359;4.53373879;4.383370153
0.578289145;0.112073464;3.976049571;0.578289145;0.133536508;3.975379621;4.537664105;4.387165278
0.578789395;0.11201576;3.976396302;0.578789395;0.133523167;3.975695444;4.54158942;4.390960404
0.579289645;0.111953697;3.976740117;0.579289645;0.133510578;3.976007807;4.545514735;4.39475553
0.579789895;0.111889531;3.977078278;0.579789895;0.133503028;3.976326889;4.54944005;4.398550655
0.580290145;0.111822434;3.97741349;0.580290145;0.133489366;3.976639044;4.553365365;4.402345781
0.580790395;0.111757019;3.97775377;0.580790395;0.133476761;3.976950515;4.55729068;4.406140907
0.581290645;0.111693512;3.978096581;0.581290645;0.133465089;3.977263239;4.561215995;4.409936032
0.581790895;0.111623234;3.978428183;0.581790895;0.133453672;3.977574035;4.56514131;4.413731158
0.582291146;0.11154316;3.978752917;0.582291146;0.133441596;3.977882632;4.569066625;4.417526284
0.582791396;0.111478024;3.97909086;0.582791396;0.133428405;3.978189221;4.57299194;4.421321409
0.583291646;0.111404792;3.979422;0.583291646;0.133416196;3.978495192;4.576917255;4.425116535
0.583791896;0.111335039;3.979754271;0.583791896;0.133402636;3.978800461;4.58084257;4.428911661
0.584292146;0.111260272;3.980083414;0.584292146;0.133388638;3.979101339;4.584767885;4.432706786
0.584792396;0.111187014;3.980413678;0.584792396;0.133378186;3.979403678;4.588693199;4.436501912
0.585292646;0.111113686;3.980745126;0.585292646;0.133366893;3.979706436;4.592618514;4.440297038
0.585792896;0.111035397;3.981069306;0.585792896;0.133350792;3.980004688;4.596543829;4.444092163
0.586293147;0.110959116;3.981396714;0.586293147;0.133338933;3.980303399;4.600469144;4.447887289
0.586793397;0.110886327;3.98172674;0.586793397;0.133325341;3.980602029;4.604394459;4.451682415
0.587293647;0.110807678;3.98205372;0.587293647;0.133313897;3.980899552;4.608319774;4.45547754
0.587793897;0.110724503;3.98237686;0.587793897;0.133301852;3.981195909;4.612245089;4.459272666
0.588294147;0.110639852;3.982698699;0.588294147;0.133288237;3.9814891;4.616170404;4.463067792
0.588794397;0.110560016;3.983024517;0.588794397;0.133277165;3.981786058;4.620095719;4.466862917
0.589294647;0.110474429;3.98334284;0.589294647;0.133262084;3.982075424;4.624021034;4.470658043
0.589794897;0.110387952;3.983664648;0.589794897;0.133250114;3.982371003;4.627946349;4.474453169
0.590295148;0.110299439;3.983981702;0.590295148;0.133239372;3.982663258;4.631871664;4.478248294
0.590795398;0.110208271;3.984298611;0.590795398;0.133225179;3.98295272;4.635796979;4.48204342
0.591295648;0.110117573;3.98461805;0.591295648;0.133213159;3.983241501;4.639722294;4.485838546
0.591795898;0.110025404;3.984934508;0.591795898;0.133199153;3.983529276;4.643647609;4.489633671
0.592296148;0.109931901;3.985250056;0.592296148;0.133184814;3.983815212;4.647572924;4.493428797
0.592796398;0.109836984;3.98556479;0.592796398;0.133172679;3.984101646;4.651498239;4.497223923
0.593296648;0.109738016;3.985878727;0.593296648;0.133157353;3.984384786;4.655423554;4.501019048
0.593796898;0.10964129;3.986191621;0.593796898;0.133146488;3.984671592;4.659348869;4.504814174
0.594297149;0.109537997;3.986501157;0.594297149;0.133131141;3.984953899;4.663274184;4.5086093
0.594797399;0.109434081;3.986812481;0.594797399;0.133121074;3.985239602;4.667199499;4.512404426
0.595297649;0.109328864;3.98712218;0.595297649;0.133103606;3.985517525;4.671124814;4.516199551
0.595797899;0.109220315;3.987431591;0.595797899;0.133089862;3.985798877;4.675050129;4.519994677
0.596298149;0.109111132;3.987739416;0.596298149;0.133075456;3.986076536;4.678975444;4.523789803
0.596798399;0.108998733;3.988048302;0.596798399;0.133060942;3.986357079;4.682900759;4.527584928
0.597298649;0.108883223;3.988352445;0.597298649;0.133045619;3.986633787;4.686826074;4.531380054
0.597798899;0.108768563;3.988661787;0.597798899;0.133030043;3.986909892;4.690751389;4.53517518
0.59829915;0.108649297;3.988966696;0.59829915;0.133017073;3.987189504;4.694676704;4.538970305
0.5987994;0.108528513;3.989270016;0.5987994;0.133002386;3.987465216;4.698602019;4.542765431
0.59929965;0.108405686;3.989573586;0.59929965;0.132983635;3.98773667;4.702527334;4.546560557
0.5997999;0.108277691;3.98987488;0.5997999;0.132970367;3.988013541;4.706452649;4.550355682
0.60030015;0.108150353;3.990179636;0.60030015;0.132953999;3.988285936;4.710377964;4.554150808
0.6008004;0.108017447;3.990479932;0.6008004;0.132940416;3.988559488;4.714303278;4.557945934
0.60130065;0.107884804;3.99078162;0.60130065;0.132924974;3.988833584;4.718228593;4.561741059
0.6018009;0.107743975;3.991080317;0.6018009;0.13290928;3.98910483;4.722153908;4.565536185
0.602301151;0.107602631;3.991377113;0.602301151;0.132889939;3.989371856;4.726079223;4.569331311
0.602801401;0.107456728;3.991674408;0.602801401;0.132876652;3.989642757;4.730004538;4.573126436
0.603301651;0.107310478;3.991974685;0.603301651;0.132860503;3.989913023;4.733929853;4.576921562
0.603801901;0.107159674;3.992270959;0.603801901;0.132843659;3.990181703;4.737855168;4.580716688
0.604302151;0.107006588;3.992569976;0.604302151;0.13282609;3.990448038;4.741780483;4.584511813
0.604802401;0.106843241;3.992863041;0.604802401;0.132810718;3.990717133;4.745705798;4.588306939
0.605302651;0.106681427;3.993159243;0.605302651;0.132792929;3.990983399;4.749631113;4.592102065
0.605802901;0.10651597;3.993455978;0.605802901;0.132777883;3.991253421;4.753556428;4.59589719
0.606303152;0.106343504;3.993748741;0.606303152;0.132757729;3.991516777;4.757481743;4.599692316
0.606803402;0.10617138;3.994044684;0.606803402;0.132740223;3.991781554;4.761407058;4.603487442
0.607303652;0.105992416;3.994337488;0.607303652;0.132724469;3.992048317;4.765332373;4.607282567
0.607803902;0.105807486;3.994628623;0.607803902;0.132705486;3.99231188;4.769257688;4.611077693
0.608304152;0.10561841;3.994920866;0.608304152;0.132689612;3.992580764;4.773183003;4.614872819
0.608804402;0.105423527;3.995210046;0.608804402;0.132671401;3.992846002;4.777108318;4.618667944
0.609304652;0.105225139;3.995501742;0.609304652;0.132649146;3.993102851;4.781033633;4.62246307
0.609804902;0.105019892;3.995792674;0.609804902;0.132634643;3.99337159;4.784958948;4.626258196
0.610305153;0.104810004;3.996082639;0.610305153;0.132617584;3.993637468;4.788884263;4.630053321
0.610805403;0.104597398;3.996376259;0.610805403;0.132597846;3.993899156;4.792809578;4.633848447
0.611305653;0.10437669;3.996664941;0.611305653;0.13257936;3.994161461;4.796734893;4.637643573
0.611805903;0.1041489;3.996951219;0.611805903;0.132559513;3.99442533;4.800660208;4.641438698
0.612306153;0.103914663;3.997240788;0.612306153;0.132538199;3.994684475;4.804585523;4.645233824
0.612806403;0.103672839;3.997527186;0.612806403;0.13251957;3.994949783;4.808510838;4.64902895
0.613306653;0.103431601;3.997820148;0.613306653;0.132498744;3.995209574;4.812436153;4.652824075
0.613806903;0.103177305;3.998106583;0.613806903;0.132478983;3.995472763;4.816361468;4.656619201
0.614307154;0.102918626;3.998396204;0.614307154;0.132457839;3.995735604;4.820286783;4.660414327
0.614807404;0.102652739;3.998685452;0.614807404;0.132438115;3.995999426;4.824212098;4.664209452
0.615307654;0.102379918;3.998974184;0.615307654;0.132416908;3.996261196;4.828137413;4.668004578
0.615807904;0.102099655;3.999261528;0.615807904;0.132392752;3.996522304;4.832062728;4.671799704
0.616308154;0.10181147;3.999549239;0.616308154;0.13237264;3.996785766;4.835988043;4.675594829
0.616808404;0.101515938;3.999837248;0.616808404;0.132349727;3.997046753;4.839913358;4.679389955
0.617308654;0.101213945;4.000126173;0.617308654;0.132327148;3.997307658;4.843838672;4.683185081
0.617808904;0.100904437;4.00041142;0.617808904;0.132302169;3.997569156;4.847763987;4.686980206
0.618309155;0.100587616;4.000702057;0.618309155;0.13228088;3.997833446;4.851689302;4.690775332
0.618809405;0.100260461;4.000989421;0.618809405;0.132256301;3.998096104;4.855614617;4.694570458
0.619309655;0.099927392;4.00127543;0.619309655;0.132236306;3.998361322;4.859539932;4.698365584
0.619809905;0.099587033;4.00156423;0.619809905;0.132210681;3.998626162;4.863465247;4.702160709
0.620310155;0.099242627;4.001853205;0.620310155;0.132184967;3.998887285;4.867390562;4.705955835
0.620810405;0.098889062;4.002142255;0.620810405;0.132159839;3.999151784;4.871315877;4.709750961
0.621310655;0.098528314;4.00242848;0.621310655;0.132133503;3.999415527;4.875241192;4.713546086
0.621810905;0.098160988;4.002715848;0.621810905;0.132108307;3.99968077;4.879166507;4.717341212
0.622311156;0.097787213;4.003001921;0.622311156;0.132085369;3.999948258;4.883091822;4.721136338
0.622811406;0.097412801;4.00329197;0.622811406;0.132059437;4.000214572;4.887017137;4.724931463
0.623311656;0.097033104;4.003582344;0.623311656;0.132029612;4.000479564;4.890942452;4.728726589
0.623811906;0.096646762;4.003870238;0.623811906;0.132005786;4.000749042;4.894867767;4.732521715
0.624312156;0.096260139;4.004162937;0.624312156;0.131976295;4.001014974;4.898793082;4.73631684
0.624812406;0.095864696;4.004448446;0.624812406;0.131947367;4.001281861;4.902718397;4.740111966
0.625312656;0.095474998;4.004739734;0.625312656;0.13191496;4.001544246;4.906643712;4.743907092
0.625812906;0.095083753;4.005027613;0.625812906;0.13188801;4.001817341;4.910569027;4.747702217
0.626313157;0.094696452;4.005315197;0.626313157;0.131856224;4.002085518;4.914494342;4.751497343
0.626813407;0.094307775;4.005603872;0.626813407;0.131826897;4.002357;4.918419657;4.755292469
0.627313657;0.093926068;4.005892153;0.627313657;0.131794961;4.00262584;4.922344972;4.759087594
0.627813907;0.093552054;4.006182731;0.627813907;0.131764106;4.002899309;4.926270287;4.76288272
0.628314157;0.093183144;4.006471963;0.628314157;0.131731489;4.003170976;4.930195602;4.766677846
0.628814407;0.092825978;4.006761506;0.628814407;0.13169724;4.003443632;4.934120917;4.770472971
0.629314657;0.092477804;4.007052429;0.629314657;0.131663196;4.00371883;4.938046232;4.774268097
0.629814907;0.092142845;4.007344675;0.629814907;0.131629953;4.003992135;4.941971547;4.778063223
0.630315158;0.091814823;4.007631708;0.630315158;0.131595353;4.004269001;4.945896862;4.781858348
0.630815408;0.091499039;4.00791886;0.630815408;0.131558344;4.004544874;4.949822177;4.785653474
0.631315658;0.091202093;4.008211419;0.631315658;0.131522944;4.004823193;4.953747492;4.7894486
0.631815908;0.090918092;4.008501755;0.631815908;0.131485023;4.005100053;4.957672807;4.793243725
0.632316158;0.09065069;4.008793124;0.632316158;0.131450155;4.005384054;4.961598122;4.797038851
0.632816408;0.090398845;4.009082656;0.632816408;0.131408313;4.005661177;4.965523437;4.800833977
0.633316658;0.090161383;4.009376582;0.633316658;0.131371973;4.005947267;4.969448752;4.804629102
0.633816908;0.089939618;4.009669255;0.633816908;0.131330703;4.006230387;4.973374066;4.808424228
0.634317159;0.089733147;4.009961995;0.634317159;0.13128934;4.006513092;4.977299381;4.812219354
0.634817409;0.089541456;4.010250775;0.634817409;0.131248811;4.006797716;4.981224696;4.816014479
0.635317659;0.089365275;4.010544476;0.635317659;0.131207654;4.007086565;4.985150011;4.819809605
0.635817909;0.089202084;4.010838175;0.635817909;0.13116141;4.007370617;4.989075326;4.823604731
0.636318159;0.089057805;4.011135035;0.636318159;0.131116994;4.007659235;4.993000641;4.827399856
0.636818409;0.088922486;4.011428572;0.636818409;0.131072886;4.007952674;4.996925956;4.831194982
0.637318659;0.088801743;4.01172365;0.637318659;0.13102807;4.008246193;5.000851271;4.834990108
0.637818909;0.088691697;4.012018958;0.637818909;0.13097776;4.008536983;5.004776586;4.838785233
0.63831916;0.088594813;4.012314216;0.63831916;0.130933227;4.008837881;5.008701901;4.842580359
0.63881941;0.088505584;4.012610515;0.63881941;0.130878272;4.009128384;5.012627216;4.846375485
0.63931966;0.088427568;4.012910152;0.63931966;0.130831075;4.009431719;5.016552531;4.85017061
0.63981991;0.088358599;4.013210713;0.63981991;0.130777922;4.009730106;5.020477846;4.853965736
0.64032016;0.088293934;4.013510794;0.64032016;0.130724511;4.010028801;5.024403161;4.857760862
0.64082041;0.088238385;4.013812386;0.64082041;0.130670262;4.010331984;5.028328476;4.861555987
0.64132066;0.088187472;4.014116776;0.64132066;0.130612765;4.010635443;5.032253791;4.865351113
0.64182091;0.088137362;4.014418549;0.64182091;0.130555265;4.010940222;5.036179106;4.869146239
0.642321161;0.088093512;4.014727193;0.642321161;0.130496528;4.011247106;5.040104421;4.872941364
0.642821411;0.088051456;4.015033642;0.642821411;0.130439711;4.011560602;5.044029736;4.87673649
0.643321661;0.088008665;4.015341761;0.643321661;0.130376019;4.011870553;5.047955051;4.880531616
0.643821911;0.087967351;4.015652026;0.643821911;0.130311329;4.012181173;5.051880366;4.884326741
0.644322161;0.087927896;4.015968153;0.644322161;0.130247252;4.012495947;5.055805681;4.888121867
0.644822411;0.087890583;4.01628568;0.644822411;0.130181526;4.012812952;5.059730996;4.891916993
0.645322661;0.087844938;4.016600188;0.645322661;0.130113231;4.013131988;5.063656311;4.895712119
0.645822911;0.087802674;4.016922424;0.645822911;0.13004581;4.013451188;5.067581626;4.899507244
0.646323162;0.087758134;4.017242185;0.646323162;0.129972673;4.013771099;5.071506941;4.90330237
0.646823412;0.0877127;4.017567065;0.646823412;0.129899111;4.014094829;5.075432256;4.907097496
0.647323662;0.087662876;4.017893033;0.647323662;0.129823102;4.014420237;5.079357571;4.910892621
0.647823912;0.087612269;4.018224065;0.647823912;0.129747537;4.014749307;5.083282886;4.914687747
